id,ad,education,ofjobs,yearsexp,honors,volunteer,military,empholes,occupspecific,occupbroad,workinschool,email,computerskills,specialskills,firstname,sex,race,h,l,call,city,kind,adid,fracblack,fracwhite,lmedhhinc,fracdropout,fraccolp,linc,col,expminreq,schoolreq,eoe,parent_sales,parent_emp,branch_sales,branch_emp,fed,fracblack_empzip,fracwhite_empzip,lmedhhinc_empzip,fracdropout_empzip,fraccolp_empzip,linc_empzip,manager,supervisor,secretary,offsupport,salesrep,retailsales,req,expreq,comreq,educreq,compreq,orgreq,manuf,transcom,bankreal,trade,busservice,othservice,missind,ownership
b,2,4,5,44,0,1,0,1,13,1,1,1,1,0,Latoya,f,b,1.0,0.0,0.0,c,a,774.0,,,,,,,1.0,3,colp,1.0,90.0,1013.0,90.0,1013.0,0.0,0.045274884,0.89817643,10.795178,0.030812073,0.59001076,11.07866,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nonprofit
b,2,4,6,7,0,0,0,0,25,1,1,1,1,1,Sarah,f,w,1.0,0.0,0.0,c,a,774.0,0.3453595,0.6115502,10.512899,0.14609893,0.4462009,10.1849,1.0,3,colp,1.0,90.0,1013.0,90.0,1013.0,0.0,0.045274884,0.89817643,10.795178,0.030812073,0.59001076,11.07866,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nonprofit
b,2,4,3,2,0,0,0,0,317,6,0,0,1,1,Allison,f,w,0.0,1.0,0.0,c,s,777.0,0.9920427,0.004814288,8.841738,0.29509342,0.05318167,8.507345,1.0,,,0.0,637.6,4528.0,637.6,4528.0,1.0,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nonprofit
b,2,2,2,6,0,0,0,0,265,4,0,0,0,0,Ebony,f,b,0.0,1.0,0.0,c,s,777.0,0.07601943,0.44090852,9.986772,0.27527726,0.084796116,9.041803,0.0,,,0.0,637.6,4528.0,637.6,4528.0,1.0,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nonprofit
b,2,4,5,6,0,1,0,1,13,1,1,1,1,0,Emily,f,w,1.0,0.0,0.0,c,a,776.0,0.0145169925,0.97367543,10.565582,0.11620284,0.15647578,9.718663,1.0,,colp,1.0,5253.4,25600.0,4.9,3000.0,0.0,0.045274884,0.89817643,10.795178,0.030812073,0.59001076,11.07866,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Public
b,2,4,3,2,0,1,0,1,316,6,1,1,1,1,Jill,f,w,1.0,0.0,0.0,c,s,777.0,0.052359965,0.78635854,10.435556,0.13011211,0.28431484,9.743378,1.0,,,0.0,637.6,4528.0,637.6,4528.0,1.0,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nonprofit
b,2,4,2,5,1,1,1,0,266,4,1,1,0,1,Kenya,f,b,1.0,0.0,0.0,c,s,777.0,0.39759466,0.1801956,9.876219,0.31287277,0.030846862,8.728264,1.0,,,0.0,637.6,4528.0,637.6,4528.0,1.0,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nonprofit
b,2,4,4,6,0,0,0,0,34,1,0,0,1,0,Laurie,f,w,0.0,1.0,0.0,c,a,776.0,0.05135418,0.89109313,10.631061,0.07443085,0.5424735,10.560048,1.0,,colp,1.0,5253.4,25600.0,4.9,3000.0,0.0,0.045274884,0.89817643,10.795178,0.030812073,0.59001076,11.07866,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Public
b,2,4,2,6,0,0,0,0,389,6,1,0,1,0,Tamika,f,b,0.0,1.0,0.0,c,a,776.0,0.5308703,0.29444152,10.244059,0.21617366,0.09434806,9.266626,1.0,,colp,1.0,5253.4,25600.0,4.9,3000.0,0.0,0.045274884,0.89817643,10.795178,0.030812073,0.59001076,11.07866,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Public
b,2,4,4,6,0,1,0,0,34,1,1,1,1,0,Tanisha,f,b,1.0,0.0,0.0,c,a,776.0,0.3361651,0.63736963,10.431908,0.108847864,0.40657592,10.412141,1.0,,colp,1.0,5253.4,25600.0,4.9,3000.0,0.0,0.045274884,0.89817643,10.795178,0.030812073,0.59001076,11.07866,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Public
b,2,4,5,5,0,0,0,0,25,1,1,1,1,1,Emily,f,w,1.0,0.0,1.0,c,a,778.0,0.45430297,0.27144918,9.895607,0.24814151,0.15117194,9.291091,1.0,2,colp,1.0,14.7,159.0,14.7,159.0,0.0,0.68457675,0.20381922,9.214631,0.27601504,0.061229084,8.695674,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nonprofit
b,2,4,2,7,0,0,0,0,13,1,1,1,1,0,Kenya,f,b,1.0,0.0,1.0,c,a,778.0,0.21724904,0.49577343,9.965053,0.1972654,0.22342981,9.422949,1.0,2,colp,1.0,14.7,159.0,14.7,159.0,0.0,0.68457675,0.20381922,9.214631,0.27601504,0.061229084,8.695674,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nonprofit
b,2,0,2,4,0,0,0,1,13,1,0,0,1,1,Lakisha,f,b,0.0,1.0,0.0,c,s,779.0,0.98949564,0.0048631253,9.4743185,0.25740963,0.04815378,8.6976795,0.0,some,,0.0,,,,,0.0,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Private
b,2,4,3,4,0,0,0,0,17,1,0,0,0,1,Todd,m,w,0.0,1.0,0.0,c,s,779.0,0.19882353,0.5691676,10.068281,0.13971142,0.2880133,9.647498,1.0,some,,0.0,,,,,0.0,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Private
b,2,4,4,7,0,1,0,1,379,6,0,1,1,1,Aisha,f,b,1.0,0.0,0.0,c,a,780.0,0.10295274,0.7295252,10.292552,0.23027867,0.087097056,9.384545,1.0,3,,1.0,118.4,1762.0,,,0.0,0.10295274,0.7295252,10.292552,0.23027867,0.087097056,9.384545,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nonprofit
b,2,4,4,7,0,1,0,0,316,6,1,1,1,0,Jill,f,w,1.0,0.0,0.0,c,a,780.0,0.016486628,0.74498945,10.242421,0.23819552,0.13857372,9.446835,1.0,3,,1.0,118.4,1762.0,,,0.0,0.10295274,0.7295252,10.292552,0.23027867,0.087097056,9.384545,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nonprofit
b,2,4,3,5,0,0,0,0,17,1,0,0,0,1,Lakisha,f,b,0.0,1.0,0.0,c,s,781.0,0.016486628,0.74498945,10.242421,0.23819552,0.13857372,9.446835,1.0,5,,1.0,,,,,0.0,0.0,0.97512037,10.346505,0.20967095,0.13523275,9.631548,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nonprofit
b,2,0,2,5,0,0,0,1,13,1,0,0,1,1,Matthew,m,w,0.0,1.0,0.0,c,s,781.0,0.05135418,0.89109313,10.631061,0.07443085,0.5424735,10.560048,0.0,5,,1.0,,,,,0.0,0.0,0.97512037,10.346505,0.20967095,0.13523275,9.631548,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nonprofit
b,2,4,3,2,0,0,0,0,317,6,0,0,1,1,Lakisha,f,b,0.0,1.0,0.0,c,s,782.0,0.016486628,0.74498945,10.242421,0.23819552,0.13857372,9.446835,1.0,,,0.0,332.5,1494.0,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Private
b,2,4,3,1,0,0,0,1,316,6,0,0,1,1,Matthew,m,w,0.0,1.0,0.0,c,s,782.0,0.05135418,0.89109313,10.631061,0.07443085,0.5424735,10.560048,1.0,,,0.0,332.5,1494.0,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Private
b,2,2,3,4,0,0,0,0,22,1,0,0,0,1,Brad,m,w,0.0,1.0,0.0,c,s,783.0,0.05135418,0.89109313,10.631061,0.07443085,0.5424735,10.560048,0.0,some,,1.0,1987.3,8200.0,,,0.0,0.013481763,0.9560304,10.900104,0.047214143,0.35846946,10.096295,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Public
b,2,1,3,4,0,0,0,0,316,6,0,0,1,1,Tamika,f,b,0.0,1.0,0.0,c,s,783.0,0.0021749989,0.78926677,10.247857,0.29945704,0.071178846,9.366147,0.0,some,,1.0,1987.3,8200.0,,,0.0,0.013481763,0.9560304,10.900104,0.047214143,0.35846946,10.096295,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Public
b,2,3,4,8,0,0,0,0,337,6,1,0,1,0,Anne,f,w,0.0,1.0,0.0,c,a,784.0,0.08073567,0.88837385,10.408828,0.23368677,0.087285355,9.532859,0.0,,,1.0,56.0,0.0,56.0,0.0,0.0,0.003873748,0.95952046,10.805537,0.08618516,0.28367755,9.946499,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nonprofit
b,2,4,3,3,0,0,0,1,313,5,0,1,1,1,Keisha,f,b,0.0,1.0,0.0,c,a,784.0,0.10974837,0.5074464,9.869258,0.29933825,0.09411432,9.028338,1.0,,,1.0,56.0,0.0,56.0,0.0,0.0,0.003873748,0.95952046,10.805537,0.08618516,0.28367755,9.946499,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nonprofit
b,2,3,3,4,0,1,0,0,379,6,1,0,1,0,Kristen,f,w,1.0,0.0,0.0,c,a,784.0,0.97707725,0.014099709,10.032057,0.23124893,0.054754153,8.8793335,0.0,,,1.0,56.0,0.0,56.0,0.0,0.0,0.003873748,0.95952046,10.805537,0.08618516,0.28367755,9.946499,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nonprofit
b,2,3,3,2,0,1,1,0,316,6,1,1,1,1,Lakisha,f,b,1.0,0.0,0.0,c,a,784.0,0.18146951,0.5718328,10.217824,0.25800267,0.07340852,9.1915655,0.0,,,1.0,56.0,0.0,56.0,0.0,0.0,0.003873748,0.95952046,10.805537,0.08618516,0.28367755,9.946499,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nonprofit
b,2,3,3,5,0,1,0,0,379,6,1,1,1,0,Allison,f,w,1.0,0.0,0.0,c,a,785.0,0.10974837,0.5074464,9.869258,0.29933825,0.09411432,9.028338,0.0,4,,1.0,,,,,0.0,0.010372066,0.9478444,10.63381,0.10516019,0.19485457,9.736842,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Private
b,2,4,2,6,1,1,0,1,266,4,0,1,0,1,Emily,f,w,1.0,0.0,0.0,c,s,786.0,0.10974837,0.5074464,9.869258,0.29933825,0.09411432,9.028338,1.0,some,,0.0,,,,,0.0,0.0013998341,0.9611676,11.463924,0.029448362,0.49688926,10.958757,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Private
b,2,3,4,8,0,0,0,0,337,6,1,0,1,1,Sarah,f,w,0.0,1.0,0.0,c,a,785.0,0.9920427,0.004814288,8.841738,0.29509342,0.05318167,8.507345,0.0,4,,1.0,,,,,0.0,0.010372066,0.9478444,10.63381,0.10516019,0.19485457,9.736842,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Private
b,2,4,3,4,0,0,0,0,337,6,1,1,1,1,Tamika,f,b,1.0,0.0,0.0,c,a,785.0,0.51218235,0.2988992,9.66288,0.25743797,0.035784647,8.733272,1.0,4,,1.0,,,,,0.0,0.010372066,0.9478444,10.63381,0.10516019,0.19485457,9.736842,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Private
b,2,4,3,4,0,1,0,0,17,1,1,1,0,1,Tamika,f,b,1.0,0.0,0.0,c,s,786.0,0.0021749989,0.78926677,10.247857,0.29945704,0.071178846,9.366147,1.0,some,,0.0,,,,,0.0,0.0013998341,0.9611676,11.463924,0.029448362,0.49688926,10.958757,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Private
b,2,2,3,5,0,1,0,1,387,6,1,0,1,0,Tanisha,f,b,0.0,1.0,0.0,c,a,785.0,0.27073306,0.549156,10.061986,0.14872359,0.24232754,9.438432,0.0,4,,1.0,,,,,0.0,0.010372066,0.9478444,10.63381,0.10516019,0.19485457,9.736842,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Private
b,2,4,2,5,0,1,0,1,13,1,1,1,1,1,Geoffrey,m,w,1.0,0.0,0.0,c,s,788.0,0.9714688,0.024071502,9.92974,0.17001754,0.14969294,9.321793,1.0,,,1.0,5.9,35.0,,,0.0,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Private
b,2,3,3,5,0,1,0,0,379,6,1,1,1,0,Jill,f,w,1.0,0.0,0.0,c,a,787.0,0.11662389,0.72833925,10.287047,0.13984276,0.36563608,9.933725,0.0,,,0.0,,,,,0.0,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Private
b,2,3,4,6,0,0,0,0,185,1,1,0,1,0,Keisha,f,b,0.0,1.0,0.0,c,a,787.0,0.39759466,0.1801956,9.876219,0.31287277,0.030846862,8.728264,0.0,,,0.0,,,,,0.0,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Private
b,2,2,3,3,0,1,0,1,387,6,1,0,1,0,Kristen,f,w,0.0,1.0,0.0,c,a,787.0,0.08073567,0.88837385,10.408828,0.23368677,0.087285355,9.532859,0.0,,,0.0,,,,,0.0,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Private
b,2,4,3,6,0,1,0,0,268,4,1,1,0,0,Tamika,f,b,1.0,0.0,0.0,c,s,788.0,0.05135418,0.89109313,10.631061,0.07443085,0.5424735,10.560048,1.0,,,1.0,5.9,35.0,,,0.0,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Private
b,2,3,3,16,0,0,0,0,313,5,1,1,1,0,Tanisha,f,b,1.0,0.0,0.0,c,a,787.0,0.049821846,0.84764427,10.3771715,0.09828269,0.4448947,10.201999,0.0,,,0.0,,,,,0.0,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Private
b,2,3,2,8,0,0,0,1,21,1,0,0,1,1,Allison,f,w,0.0,1.0,0.0,c,a,789.0,0.003418689,0.9049973,10.310918,0.21380211,0.14222752,9.557964,0.0,,,1.0,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
b,2,4,2,6,1,0,0,0,266,4,0,0,0,1,Anne,f,w,0.0,1.0,0.0,c,s,790.0,0.45430297,0.27144918,9.895607,0.24814151,0.15117194,9.291091,1.0,,,0.0,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
b,2,4,3,5,1,0,0,1,323,6,1,1,1,0,Keisha,f,b,1.0,0.0,0.0,c,a,789.0,0.07601943,0.44090852,9.986772,0.27527726,0.084796116,9.041803,1.0,,,1.0,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
b,2,4,3,7,0,0,0,0,379,6,1,1,1,0,Kristen,f,w,1.0,0.0,1.0,c,a,789.0,0.0027956835,0.9521402,10.453601,0.23644528,0.124980085,9.621058,1.0,,,1.0,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
b,2,4,3,2,0,0,0,0,317,6,0,0,1,1,Lakisha,f,b,0.0,1.0,0.0,c,s,790.0,0.9885199,0.008148465,10.112573,0.19383714,0.14505339,9.372459,1.0,,,0.0,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
b,2,4,4,6,0,0,0,1,313,5,1,0,1,0,Latoya,f,b,0.0,1.0,0.0,c,a,789.0,0.15995018,0.34776676,9.841772,0.30479863,0.036977284,8.81031,1.0,,,1.0,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
b,2,3,4,6,0,0,0,0,185,1,1,0,1,0,Carrie,f,w,0.0,1.0,0.0,c,a,791.0,0.045274884,0.89817643,10.795178,0.030812073,0.59001076,11.07866,0.0,2,,0.0,,,,,0.0,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Private
b,2,2,2,5,0,0,1,0,189,1,0,0,1,0,Keisha,f,b,0.0,1.0,0.0,c,a,791.0,0.003418689,0.9049973,10.310918,0.21380211,0.14222752,9.557964,0.0,2,,0.0,,,,,0.0,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Private
b,2,3,3,3,0,1,0,0,379,6,1,1,1,0,Kenya,f,b,1.0,0.0,0.0,c,a,791.0,0.94876665,0.033041097,10.295766,0.18481998,0.100121,9.191259,0.0,2,,0.0,,,,,0.0,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Private
b,2,2,3,5,0,0,0,0,364,6,0,0,0,0,Leroy,m,b,0.0,1.0,0.0,c,s,792.0,0.08073567,0.88837385,10.408828,0.23368677,0.087285355,9.532859,0.0,,,1.0,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
b,2,2,2,4,0,0,0,0,265,4,0,0,0,0,Neil,m,w,0.0,1.0,0.0,c,s,792.0,0.15995018,0.34776676,9.841772,0.30479863,0.036977284,8.81031,0.0,,,1.0,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
b,2,3,3,3,0,1,1,0,316,6,1,1,1,0,Sarah,f,w,1.0,0.0,0.0,c,a,791.0,0.9885199,0.008148465,10.112573,0.19383714,0.14505339,9.372459,0.0,2,,0.0,,,,,0.0,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Private
b,2,3,4,6,0,0,0,0,185,1,1,1,1,0,Anne,f,w,0.0,1.0,0.0,c,a,793.0,0.016486628,0.74498945,10.242421,0.23819552,0.13857372,9.446835,0.0,,,0.0,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
b,2,4,3,4,0,0,0,0,17,1,0,0,0,1,Emily,f,w,0.0,1.0,0.0,c,s,794.0,0.27073306,0.549156,10.061986,0.14872359,0.24232754,9.438432,1.0,,,0.0,,,,,0.0,0.033611365,0.8141052,10.642445,0.08150962,0.23445371,9.797738,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nonprofit
b,2,4,3,5,0,0,0,0,268,4,0,0,0,0,Keisha,f,b,0.0,1.0,0.0,c,s,794.0,0.00090441294,0.9188523,10.758413,0.12714799,0.28841415,10.074201,1.0,,,0.0,,,,,0.0,0.033611365,0.8141052,10.642445,0.08150962,0.23445371,9.797738,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nonprofit
b,2,3,3,5,0,1,0,0,379,6,1,1,1,0,Latonya,f,b,1.0,0.0,0.0,c,a,793.0,0.8321389,0.1387261,9.692643,0.21779244,0.1583671,9.240676,0.0,,,0.0,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
b,2,4,5,7,0,0,1,1,34,1,0,1,1,0,Laurie,f,w,1.0,0.0,0.0,c,a,793.0,0.9714688,0.024071502,9.92974,0.17001754,0.14969294,9.321793,1.0,,,0.0,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
b,2,4,4,11,0,0,0,1,329,6,0,0,1,0,Tanisha,f,b,0.0,1.0,0.0,c,a,793.0,0.052359965,0.78635854,10.435556,0.13011211,0.28431484,9.743378,1.0,,,0.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
b,2,3,3,5,0,1,0,0,379,6,1,1,1,0,Allison,f,w,1.0,0.0,0.0,c,a,795.0,0.049821846,0.84764427,10.3771715,0.09828269,0.4448947,10.201999,0.0,3,,1.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
b,2,3,3,4,0,1,1,0,316,6,1,1,1,0,Kenya,f,b,1.0,0.0,0.0,c,a,795.0,0.8321389,0.1387261,9.692643,0.21779244,0.1583671,9.240676,0.0,3,,1.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
b,2,2,2,6,0,0,0,0,189,1,0,0,1,0,Latonya,f,b,0.0,1.0,0.0,c,a,795.0,0.052359965,0.78635854,10.435556,0.13011211,0.28431484,9.743378,0.0,3,,1.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
b,2,4,3,5,0,1,1,0,268,4,1,1,0,0,Leroy,m,b,1.0,0.0,0.0,c,s,796.0,0.7046454,0.25216407,10.00487,0.15066847,0.30199412,9.668208,1.0,,,0.0,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
b,2,3,4,6,0,0,0,0,185,1,1,0,1,0,Meredith,f,w,0.0,1.0,0.0,c,a,795.0,0.0027956835,0.9521402,10.453601,0.23644528,0.124980085,9.621058,0.0,3,,1.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
b,2,2,3,4,0,1,0,0,22,1,1,1,0,1,Todd,m,w,1.0,0.0,0.0,c,s,796.0,0.51218235,0.2988992,9.66288,0.25743797,0.035784647,8.733272,0.0,,,0.0,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
b,2,0,2,4,0,1,1,1,13,1,0,1,1,1,Kenya,f,b,1.0,0.0,0.0,c,s,797.0,0.15995018,0.34776676,9.841772,0.30479863,0.036977284,8.81031,0.0,,,0.0,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
b,2,4,3,4,0,1,0,0,17,1,1,1,0,1,Todd,m,w,1.0,0.0,0.0,c,s,797.0,0.0027956835,0.9521402,10.453601,0.23644528,0.124980085,9.621058,1.0,,,0.0,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
